"ID","CPs","log_Population","log_Weekend","log_Workday","log_Eatinganddrinking","log_Attraction","log_Public","log_Manufacturing","log_Retail","log_Transport","log_Commercial","log_Education","log_Sports","log_Medical","log_Accomodation","lambda"
286,0,6.54678541076052,5.4971682252932,6.94601399109923,2.30258509299405,0.693147180559945,0,0.693147180559945,2.19722457733622,1.38629436111989,0,0.693147180559945,0,0,0.693147180559945,0.286558789453553
287,0,5.51745289646471,2.89037175789616,4.26267987704132,2.484906649788,0,0,3.55534806148941,2.30258509299405,1.6094379124341,0.693147180559945,2.19722457733622,1.09861228866811,0.693147180559945,1.79175946922805,0.240614844374669
288,0,7.36201055125973,4.51085950651685,5.17048399503815,2.63905732961526,1.09861228866811,0,3.43398720448515,4.27666611901606,2.89037175789616,0.693147180559945,0.693147180559945,1.38629436111989,0,1.38629436111989,0.489689305223405
289,0,5.82304589548302,5.82008293035236,6.19031540585315,1.09861228866811,0,0,2.07944154167984,1.79175946922805,1.94591014905531,0,0,0,0,0.693147180559945,0.338079522404562
290,0,5.91079664404053,4.29045944114839,5.34233425196481,0,0,0,1.09861228866811,0,1.94591014905531,0,0,0,0,0,0.395394190095949
291,0,5.73009978297357,5.40717177146012,6.40357419793482,0,0,0,2.484906649788,0.693147180559945,2.30258509299405,0.693147180559945,0,0,0,0,0.445119202762404
292,0,6.39859493453521,4.66343909411207,5.34710753071747,0,0,0,2.89037175789616,1.6094379124341,2.70805020110221,0,0.693147180559945,0.693147180559945,0,0,0.478586549277457
293,0,6.50727771238501,4.87519732320115,5.56452040732269,0,0,0,1.6094379124341,1.38629436111989,1.38629436111989,0,0.693147180559945,0,0,0,0.31465353561657
294,1,6.88755257166462,5.44673737166631,6.28226674689601,2.484906649788,1.09861228866811,1.09861228866811,3.91202300542815,2.77258872223978,3.40119738166216,1.79175946922805,2.07944154167984,1.09861228866811,0.693147180559945,0.693147180559945,1.22239348647992
295,0,7.19668657083435,5.5683445037611,6.34388043412633,1.38629436111989,0,1.38629436111989,2.94443897916644,2.83321334405622,2.30258509299405,0,0.693147180559945,0.693147180559945,0,0,0.450514101667808
296,0,5.00394630594546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205840444991118
297,0,5.11198778835654,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.208369985626653
298,0,5.65948221575962,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0.227390069008658
299,0,7.93451346388226,0,1.38629436111989,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0.693147180559945,0,1.79175946922805,0,0,0.315406271924011
300,0,6.0330862217988,0,1.79175946922805,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0.231528538005007
301,0,6.61740297797448,0,1.38629436111989,1.6094379124341,0,0,2.30258509299405,0.693147180559945,1.38629436111989,0,0,2.39789527279837,0.693147180559945,0.693147180559945,0.385839023791793
302,0,7.7336835707759,1.6094379124341,4.40671924726425,3.85014760171006,0,2.19722457733622,2.07944154167984,4.83628190695148,1.09861228866811,0,2.63905732961526,1.6094379124341,2.89037175789616,1.38629436111989,0.270550977119076
303,0,8.786456678344,5.60947179518496,6.88141130364254,1.6094379124341,0,1.09861228866811,1.79175946922805,3.40119738166216,0,0.693147180559945,1.6094379124341,1.09861228866811,1.6094379124341,0,0.233771313490904
304,0,8.52397017569526,0,3.04452243772342,0,0.693147180559945,0,0.693147180559945,1.6094379124341,0,0,0,1.09861228866811,0.693147180559945,0,0.309704463999624
305,0,7.69757534680234,0,0.693147180559945,1.09861228866811,0.693147180559945,0,0,0.693147180559945,0,0,1.38629436111989,1.94591014905531,0,0,0.255407235412645
306,0,7.28344822875663,0,1.94591014905531,3.66356164612965,0,1.6094379124341,2.63905732961526,3.29583686600433,0,0,2.07944154167984,0,0.693147180559945,1.09861228866811,0.196384447632776
307,0,8.06557942728209,0,0,0.693147180559945,0,0.693147180559945,1.09861228866811,1.09861228866811,0.693147180559945,0,1.09861228866811,0.693147180559945,0.693147180559945,0,0.350985258784968
308,0,7.26612877955645,0,0,1.09861228866811,0,0,1.09861228866811,1.38629436111989,0,0,0,0,0,0,0.277490635628538
309,0,7.33171496972647,0.693147180559945,5.93224518744801,3.78418963391826,0,1.6094379124341,3.25809653802148,3.89182029811063,0.693147180559945,0.693147180559945,2.07944154167984,0.693147180559945,2.30258509299405,2.89037175789616,0.186910477095543
310,0,7.91971976092457,5.07517381523383,6.99484998583307,4.60517018598809,0,1.79175946922805,3.17805383034795,4.59511985013459,1.79175946922805,1.79175946922805,2.07944154167984,1.09861228866811,2.63905732961526,3.46573590279973,0.262014689530105
311,0,7.76937860951398,4.34380542185368,4.57471097850338,3.43398720448515,0,0,3.97029191355212,3.58351893845611,1.09861228866811,0,1.6094379124341,0.693147180559945,1.38629436111989,2.56494935746154,0.191911695636404
312,0,7.56060116276856,3.68887945411394,2.56494935746154,3.29583686600433,0,0,4.00733318523247,2.94443897916644,2.39789527279837,1.09861228866811,2.07944154167984,0.693147180559945,0,0.693147180559945,0.470238175834158
313,0,8.29329935871132,3.95124371858143,3.43398720448515,1.6094379124341,0,0.693147180559945,3.91202300542815,2.484906649788,2.30258509299405,0.693147180559945,1.38629436111989,1.09861228866811,0.693147180559945,1.38629436111989,0.424790404419465
314,0,7.04403289727469,0.693147180559945,2.77258872223978,0,0,0,1.09861228866811,0,1.09861228866811,0,1.6094379124341,0,0,1.09861228866811,0.269912924743043
315,0,7.10002716662926,4.26267987704132,6.24804287450843,2.30258509299405,0.693147180559945,0,2.89037175789616,2.484906649788,0.693147180559945,0,1.38629436111989,0.693147180559945,0,2.07944154167984,0.159252571704923
316,0,7.48042830607421,3.52636052461616,6.10479323241498,0.693147180559945,0.693147180559945,0,2.07944154167984,1.79175946922805,1.09861228866811,0.693147180559945,1.79175946922805,0.693147180559945,0.693147180559945,1.09861228866811,0.262300762583983
317,0,6.81124437860129,1.09861228866811,2.07944154167984,2.19722457733622,0,0.693147180559945,3.36729582998647,3.66356164612965,1.38629436111989,0,1.79175946922805,0,0.693147180559945,1.09861228866811,0.302438064063207
318,1,6.84800527457636,2.30258509299405,2.19722457733622,2.39789527279837,0.693147180559945,0.693147180559945,3.25809653802148,4.29045944114839,0,0,1.38629436111989,1.09861228866811,0.693147180559945,1.38629436111989,0.914086600265743
319,0,7.42297125104942,4.72738781871234,7.30114780585603,0,0.693147180559945,0,1.94591014905531,1.94591014905531,2.30258509299405,0,0.693147180559945,1.09861228866811,1.09861228866811,1.09861228866811,0.389221129342099
320,0,7.49831587076698,5.4971682252932,4.00733318523247,3.2188758248682,0.693147180559945,0,2.484906649788,3.66356164612965,3.66356164612965,0,2.56494935746154,2.39789527279837,2.484906649788,1.79175946922805,0.48174918172735
321,0,8.61250337122056,4.39444915467244,4.74493212836325,4.21950770517611,1.38629436111989,0.693147180559945,3.46573590279973,4.15888308335967,2.83321334405622,1.79175946922805,3.73766961828337,2.89037175789616,2.83321334405622,2.07944154167984,0.447000736500372
322,0,7.00033446027523,2.83321334405622,2.77258872223978,0,0,0.693147180559945,3.36729582998647,1.79175946922805,1.94591014905531,0,2.30258509299405,1.6094379124341,0,0,0.386731061424918
323,0,7.06817200038804,4.17438726989564,5.85220247977447,3.36729582998647,0.693147180559945,0,2.77258872223978,4.02535169073515,0.693147180559945,0,2.39789527279837,1.79175946922805,1.79175946922805,2.89037175789616,0.121209976808712
324,0,8.4142741374084,5.79909265446053,3.25809653802148,0.693147180559945,0,0,3.87120101090789,4.18965474202643,1.94591014905531,0.693147180559945,1.94591014905531,1.09861228866811,0,1.79175946922805,0.310616521958073
325,0,7.7332456465298,1.38629436111989,5.20948615284142,2.94443897916644,0.693147180559945,0,3.91202300542815,5.2040066870768,1.6094379124341,0.693147180559945,1.6094379124341,0.693147180559945,0,2.07944154167984,0.330303427582374
326,0,7.14913159855741,5.42053499927229,6.0330862217988,2.77258872223978,1.09861228866811,0,2.77258872223978,4.55387689160054,2.94443897916644,0,2.30258509299405,1.38629436111989,1.38629436111989,1.6094379124341,0.396660749421401
327,0,7.63916117165917,3.29583686600433,6.24997524225948,0,0,0,1.38629436111989,0.693147180559945,0.693147180559945,0,1.79175946922805,0.693147180559945,0,0,0.262396000464321
328,0,6.94793706861497,2.39789527279837,2.99573227355399,2.30258509299405,0,0,1.94591014905531,2.30258509299405,1.09861228866811,1.09861228866811,0,0.693147180559945,1.09861228866811,0.693147180559945,0.369176253758853
329,0,6.04025471127741,0,1.94591014905531,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.231720288096085
330,0,7.36201055125973,0,0,0.693147180559945,0,0,0.693147180559945,1.38629436111989,0,0,0.693147180559945,1.6094379124341,0,0,0.258131242388638
331,0,7.89989532313973,0,5.20948615284142,3.68887945411394,0,0,2.30258509299405,3.36729582998647,1.79175946922805,0.693147180559945,1.94591014905531,1.38629436111989,2.07944154167984,1.09861228866811,0.443890697114792
332,0,7.72577144158795,0,5.39816270151775,0,0,0,0.693147180559945,0,0,0,1.09861228866811,1.09861228866811,0,0,0.254183950666704
333,2,7.13568734702814,0.693147180559945,3.52636052461616,0,0,0,1.09861228866811,1.94591014905531,2.07944154167984,1.09861228866811,1.94591014905531,0,1.09861228866811,0,1.99220229217269
334,0,7.74759683869289,4.60517018598809,5.53338948872752,0,0,0,0,0,1.38629436111989,0,1.09861228866811,0,0,0,0.34479344042522
335,0,6.32076829425058,3.13549421592915,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0.199717989377415
336,0,4.66343909411207,2.89037175789616,2.94443897916644,0,0,0,1.79175946922805,1.38629436111989,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.181832763605749
337,0,4.29045944114839,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.182132323004248
338,0,4.63472898822964,0,0,0,0,0,1.6094379124341,0,0,0,0.693147180559945,1.38629436111989,0,0,0.183370134654973
339,0,6.39359075395063,3.76120011569356,4.51085950651685,0,0,0,2.19722457733622,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0,0,1.09861228866811,0.20144374793019
340,0,6.47389069635227,3.04452243772342,4.62497281328427,0,0,0,0,1.09861228866811,1.38629436111989,0,1.38629436111989,1.79175946922805,0,0,0.320739779343604
341,0,5.10594547390058,2.89037175789616,2.30258509299405,0,0,0,0,1.38629436111989,1.38629436111989,0,0,0.693147180559945,0,0,0.322299529871234
342,0,7.68799716639302,3.73766961828337,3.04452243772342,3.36729582998647,0.693147180559945,0.693147180559945,2.56494935746154,4.55387689160054,3.09104245335832,0.693147180559945,3.25809653802148,1.79175946922805,2.19722457733622,1.38629436111989,0.470870292641748
343,0,7.97177612288063,4.75359019110636,5.29330482472449,3.3322045101752,0,0,2.19722457733622,3.66356164612965,3.3322045101752,1.6094379124341,3.13549421592915,1.79175946922805,2.07944154167984,1.38629436111989,0.519154549219253
344,0,5.86929691313377,6.71659477352098,7.51425465281641,2.19722457733622,0,0,1.79175946922805,2.39789527279837,3.13549421592915,0,1.79175946922805,1.09861228866811,1.09861228866811,2.19722457733622,0.340523378821955
345,0,6.61873898351722,3.13549421592915,4.77912349311153,2.07944154167984,0,0,2.56494935746154,2.30258509299405,1.6094379124341,0,1.09861228866811,0,0,2.89037175789616,0.212358481183484
346,0,7.22475340576797,0.693147180559945,1.6094379124341,1.09861228866811,0,0,2.77258872223978,1.6094379124341,0,0,0,0.693147180559945,0,0,0.265439428415948
347,1,7.10987946307227,4.12713438504509,4.8283137373023,0,0,0,1.94591014905531,0,1.09861228866811,0,0,0,0,0,1.05469563384595
348,0,7.24136628332232,0.693147180559945,1.09861228866811,0,0,0,1.94591014905531,0.693147180559945,0.693147180559945,0,0,0,0,0,0.335881834120414
349,2,6.78671695060508,1.38629436111989,2.63905732961526,2.83321334405622,0,0,3.09104245335832,1.38629436111989,2.83321334405622,1.38629436111989,1.09861228866811,0.693147180559945,0,0,2.10392649576042
350,0,6.54391184556479,3.58351893845611,2.99573227355399,3.52636052461616,0,0,4.55387689160054,2.89037175789616,2.83321334405622,1.79175946922805,2.56494935746154,1.38629436111989,0.693147180559945,0,0.54624207995688
351,0,7.07580886397839,3.55534806148941,3.52636052461616,1.09861228866811,0,0.693147180559945,3.63758615972639,3.2188758248682,1.09861228866811,0,1.38629436111989,0.693147180559945,0.693147180559945,0,0.305651446406831
352,0,6.81892406527552,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.25365426512502
353,0,6.24997524225948,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0.302345852679317
354,0,6.79570577517351,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.332892978292139
355,0,5.18178355029209,0,1.6094379124341,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0.210024428518045
356,0,5.99396142730657,0,2.99573227355399,0,0,1.6094379124341,2.56494935746154,1.09861228866811,1.38629436111989,0,1.09861228866811,1.38629436111989,0,0,0.362592388562278
357,0,7.1708884785125,2.19722457733622,0,1.94591014905531,0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,0.693147180559945,0,1.38629436111989,2.39789527279837,0,0.693147180559945,0.249371909078274
358,0,8.29354951506035,5.28826703069454,4.48863636973214,3.04452243772342,0,2.07944154167984,2.63905732961526,3.97029191355212,1.6094379124341,1.94591014905531,2.30258509299405,1.38629436111989,1.79175946922805,0.693147180559945,0.399043550432018
359,0,8.15708378502887,4.78749174278205,6.12905021006055,0,0,1.09861228866811,1.79175946922805,1.09861228866811,0,0,1.6094379124341,1.6094379124341,0,0,0.19339415281557
360,0,7.49665243816828,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,1.6094379124341,0,0.693147180559945,0.294537245232369
361,0,6.65801104587075,0,1.6094379124341,1.09861228866811,0.693147180559945,1.6094379124341,2.63905732961526,1.38629436111989,0.693147180559945,0,1.38629436111989,1.38629436111989,0,0,0.300662221558017
362,0,6.44730586254121,0,0,0.693147180559945,0,0.693147180559945,2.83321334405622,0,0,0,0.693147180559945,0,0,0.693147180559945,0.196414289951525
363,0,7.03878354138854,1.94591014905531,3.61091791264422,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.232592953925524
364,0,6.89871453432999,0,0,3.43398720448515,1.79175946922805,1.79175946922805,3.09104245335832,2.77258872223978,2.56494935746154,1.09861228866811,3.13549421592915,0.693147180559945,4.40671924726425,0,0.547339521076249
365,0,7.15851399732932,0,0,3.46573590279973,0,0.693147180559945,4.17438726989564,2.56494935746154,3.09104245335832,1.09861228866811,1.38629436111989,0.693147180559945,1.79175946922805,1.38629436111989,0.576446186528506
366,0,7.72312009226633,2.56494935746154,4.89783979995091,4.72738781871234,0,2.07944154167984,2.30258509299405,4.15888308335967,2.07944154167984,0,2.07944154167984,1.09861228866811,1.6094379124341,2.484906649788,0.330916922756376
367,0,7.743269700829,4.36944785246702,6.00141487796115,5.02388052084628,0,1.6094379124341,3.73766961828337,4.8283137373023,2.19722457733622,1.6094379124341,2.89037175789616,2.39789527279837,2.70805020110221,3.25809653802148,0.300749452472789
368,0,8.28752842311176,3.52636052461616,4.31748811353631,2.83321334405622,0,0,3.89182029811063,3.3322045101752,1.6094379124341,0,2.484906649788,1.38629436111989,1.6094379124341,1.79175946922805,0.283331582995975
369,0,7.27655640271871,0,0,2.63905732961526,0,0,1.38629436111989,3.13549421592915,1.94591014905531,0.693147180559945,2.07944154167984,0.693147180559945,1.6094379124341,0,0.492579721423842
370,0,5.91889385427315,0,0,1.38629436111989,0,0,1.38629436111989,1.38629436111989,2.484906649788,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0.474938065954692
371,0,7.66434663209862,4.54329478227,6.31173480915291,1.79175946922805,0,0.693147180559945,2.63905732961526,2.63905732961526,0.693147180559945,0,2.19722457733622,1.6094379124341,0.693147180559945,1.6094379124341,0.169727851880446
372,0,8.14293601043227,2.70805020110221,4.20469261939097,2.19722457733622,0,0,2.07944154167984,2.39789527279837,1.09861228866811,0,1.38629436111989,0.693147180559945,0,1.09861228866811,0.295151439347181
373,0,7.33236920592906,2.39789527279837,2.83321334405622,1.09861228866811,0,0,1.09861228866811,1.09861228866811,2.19722457733622,0,3.04452243772342,1.38629436111989,0,0,0.42569231567483
374,0,6.38350663488401,1.94591014905531,1.09861228866811,0,0.693147180559945,0.693147180559945,1.6094379124341,1.6094379124341,1.38629436111989,0,1.09861228866811,1.79175946922805,0,1.6094379124341,0.248553262117417
375,0,7.08673793451058,5.00394630594546,5.37527840768417,0,0,0.693147180559945,2.30258509299405,1.94591014905531,1.38629436111989,0,1.09861228866811,0,2.30258509299405,0,0.318896940916574
376,0,6.49375383985169,5.41164605185504,5.3890717298165,3.04452243772342,0,0,4.18965474202643,2.39789527279837,1.6094379124341,0,3.04452243772342,0.693147180559945,0,0.693147180559945,0.26030944656853
377,0,7.9550742732627,5.42053499927229,4.17438726989564,5.32787616878958,1.79175946922805,1.38629436111989,4.00733318523247,5.00394630594546,3.61091791264422,2.30258509299405,3.87120101090789,3.68887945411394,2.484906649788,3.04452243772342,0.469698821810523
378,0,7.48155570190952,4.17438726989564,4.04305126783455,3.87120101090789,0.693147180559945,1.38629436111989,3.71357206670431,4.54329478227,2.19722457733622,1.94591014905531,3.8286413964891,2.19722457733622,1.94591014905531,2.63905732961526,0.30654791059069
379,0,8.05356916913454,5.41164605185504,5.08140436498446,4.04305126783455,0.693147180559945,0,2.77258872223978,4.77912349311153,1.79175946922805,0.693147180559945,2.56494935746154,1.79175946922805,2.30258509299405,3.3322045101752,0.217340560354645
380,0,9.50836873648211,4.68213122712422,4.47733681447821,0,0,0,0,1.38629436111989,1.38629436111989,0,1.94591014905531,1.38629436111989,0,0,0.381651055837741
381,0,7.90728360942635,3.97029191355212,4.14313472639153,1.94591014905531,0.693147180559945,0,2.83321334405622,2.99573227355399,1.6094379124341,1.38629436111989,2.484906649788,2.07944154167984,0.693147180559945,2.07944154167984,0.284416569881639
382,0,7.05185562295589,5.84643877505772,6.62804137617953,3.2188758248682,0,0,1.94591014905531,3.61091791264422,2.63905732961526,1.09861228866811,2.56494935746154,1.79175946922805,2.94443897916644,1.09861228866811,0.41290548579105
383,2,7.7621706071382,4.69134788222914,6.8501261661455,3.58351893845611,0,0,2.56494935746154,3.63758615972639,1.6094379124341,0,3.09104245335832,1.94591014905531,2.30258509299405,0.693147180559945,1.84031994351419
384,0,7.69393732550927,4.45434729625351,6.48616078894409,0.693147180559945,0.693147180559945,0,1.94591014905531,3.29583686600433,2.07944154167984,0,1.38629436111989,1.79175946922805,2.39789527279837,1.38629436111989,0.340565214894154
385,0,7.4593388952203,5.62762111369064,6.96034772910131,0,0,0,1.09861228866811,1.09861228866811,1.09861228866811,0,0.693147180559945,0.693147180559945,0,0,0.299077227686224
386,0,8.14380797677148,1.6094379124341,1.38629436111989,1.09861228866811,0,0,1.94591014905531,1.09861228866811,2.07944154167984,0,1.6094379124341,0,0,0,0.483437175260304
387,0,7.82124208352356,4.90527477843843,5.37063802812766,0,0,0,1.6094379124341,0.693147180559945,1.09861228866811,0,1.38629436111989,0,0,0,0.301208144613005
388,0,7.13648320859025,0,1.94591014905531,0,0,0,0.693147180559945,0,0.693147180559945,0,1.6094379124341,0,0,0,0.301523501598458
389,3,6.40522845803084,0,0,0,0,0,1.94591014905531,0.693147180559945,1.09861228866811,0,0,0,0,0,2.79503002568441
390,0,6.94505106372583,3.25809653802148,3.93182563272433,0,0,0,0,0,0,0,0,0,0,0,0.213846556866853
391,0,4.62497281328427,2.63905732961526,3.17805383034795,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.168595845671353
392,0,6.31354804627709,3.43398720448515,5.47227067367148,2.39789527279837,0,0,1.94591014905531,2.99573227355399,1.79175946922805,0,1.94591014905531,0.693147180559945,1.38629436111989,0,0.366951003206368
393,0,6.55961523749324,2.30258509299405,3.36729582998647,1.38629436111989,0,0.693147180559945,3.29583686600433,2.19722457733622,2.19722457733622,0.693147180559945,2.07944154167984,1.38629436111989,0.693147180559945,0.693147180559945,0.406370517971815
394,0,7.07496319796604,6.29710931993394,7.73017479524622,3.49650756146648,0,1.6094379124341,3.09104245335832,3.3322045101752,1.09861228866811,0,2.56494935746154,2.30258509299405,1.38629436111989,1.09861228866811,0.204870432139034
395,0,6.3818160174061,2.63905732961526,4.11087386417331,1.09861228866811,1.09861228866811,0,0,0,0,0,0,1.38629436111989,0,0,0.215677227485885
396,0,7.07749805356923,2.94443897916644,4.7361984483945,0.693147180559945,0,0,1.09861228866811,0,1.38629436111989,0,2.07944154167984,0.693147180559945,0,0,0.328205333536868
397,0,7.03262426102801,3.89182029811063,4.00733318523247,3.61091791264422,0.693147180559945,1.38629436111989,2.56494935746154,4.58496747867057,2.484906649788,1.38629436111989,0.693147180559945,1.94591014905531,1.6094379124341,1.09861228866811,0.492937644813309
398,0,7.25700270709207,4.60517018598809,5.4249500174814,4.00733318523247,0,0.693147180559945,3.36729582998647,3.91202300542815,3.52636052461616,2.484906649788,2.19722457733622,2.39789527279837,2.39789527279837,1.79175946922805,0.55752416387528
399,0,7.37400185935016,4.95582705760126,5.53733426701854,2.89037175789616,0,0.693147180559945,3.49650756146648,3.66356164612965,3.49650756146648,2.56494935746154,3.09104245335832,2.19722457733622,2.56494935746154,0.693147180559945,0.581851029919154
400,0,7.37838371299671,5.6970934865054,6.27476202124194,4.4188406077966,0,0,3.3322045101752,4.54329478227,1.79175946922805,1.09861228866811,1.6094379124341,1.94591014905531,1.94591014905531,2.63905732961526,0.272417525870144
401,0,7.24136628332232,1.79175946922805,4.90527477843843,3.36729582998647,0,0,2.19722457733622,3.55534806148941,0,0.693147180559945,1.94591014905531,1.38629436111989,1.09861228866811,0.693147180559945,0.210674245257681
402,0,5.8636311755981,2.30258509299405,0.693147180559945,0,0,0,0.693147180559945,0,1.94591014905531,0,0.693147180559945,0,0,0,0.402264285712788
403,0,6.2363695902037,4.91265488573605,5.20948615284142,0,0,0,1.09861228866811,0.693147180559945,1.6094379124341,0,0,0,0,0,0.354031379102942
404,0,7.67136092319064,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0.263192251882755
405,0,6.46458830368996,0,0,0,0,0,1.09861228866811,0,1.6094379124341,0,0,0,0,0,0.436429450833703
406,0,7.47986413116503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274044374210865
407,0,6.6682282484174,1.09861228866811,0,0.693147180559945,0,0,2.94443897916644,1.38629436111989,1.09861228866811,0.693147180559945,2.19722457733622,0.693147180559945,0,0,0.331936196803869
408,0,7.38647084882989,1.38629436111989,2.07944154167984,1.38629436111989,0.693147180559945,1.09861228866811,1.09861228866811,1.38629436111989,1.09861228866811,0,0.693147180559945,1.09861228866811,0,0,0.371173870056333
409,0,6.27476202124194,0,0,0,0,0,1.38629436111989,1.09861228866811,0,0,0,0.693147180559945,0,0,0.238094156659249
410,0,7.06390396147207,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,1.09861228866811,0,0,0,0.234516420920666
411,0,5.95324333428778,0,0,1.09861228866811,1.6094379124341,0,1.09861228866811,0.693147180559945,1.09861228866811,0.693147180559945,1.6094379124341,1.09861228866811,0,1.09861228866811,0.279598646739722
412,0,5.50533153593236,0,2.19722457733622,1.09861228866811,1.09861228866811,1.38629436111989,0,0,0,0,0.693147180559945,1.38629436111989,0,0.693147180559945,0.177681070284734
413,0,8.05006542291597,0,3.04452243772342,0.693147180559945,0,1.79175946922805,2.39789527279837,2.19722457733622,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945,1.09861228866811,0,0.362552868741616
414,0,7.96797317966293,3.97029191355212,6.13556489108174,1.09861228866811,0,0.693147180559945,3.09104245335832,1.79175946922805,0,0,1.79175946922805,1.6094379124341,0,0,0.201133227834913
415,0,7.25559127425367,4.70953020131233,4.46590811865458,2.56494935746154,0.693147180559945,1.38629436111989,1.94591014905531,3.17805383034795,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811,1.38629436111989,0.693147180559945,0.253713286040283
416,0,8.65294711239386,5.69035945432406,6.12029741895095,0.693147180559945,0.693147180559945,0,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,2.07944154167984,1.38629436111989,0.693147180559945,0,0.282475341022771
417,0,6.49223983502047,2.70805020110221,3.49650756146648,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.208739916104312
418,0,7.22037383672395,2.30258509299405,2.484906649788,1.38629436111989,0,1.6094379124341,2.07944154167984,2.19722457733622,0,0,1.6094379124341,0.693147180559945,0,0.693147180559945,0.174055789488961
419,0,7.81359155295243,0,1.79175946922805,0,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0.693147180559945,1.09861228866811,0,0.693147180559945,0.305060262947252
420,0,7.04490511712937,0.693147180559945,2.89037175789616,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0.233122487962465
421,0,7.2841348061952,0,1.6094379124341,0,0,0,1.79175946922805,0,1.94591014905531,0,1.09861228866811,0,0,0.693147180559945,0.431517897686526
422,0,6.9782137426307,0,0,0,0,0,2.89037175789616,0.693147180559945,2.83321334405622,0,2.39789527279837,0.693147180559945,0,0.693147180559945,0.501284879562268
423,2,7.17395831975679,1.94591014905531,2.77258872223978,2.70805020110221,0.693147180559945,0.693147180559945,4.30406509320417,2.30258509299405,3.29583686600433,1.38629436111989,2.83321334405622,1.38629436111989,0.693147180559945,1.38629436111989,2.03614615070543
424,2,8.62604759632832,2.70805020110221,4.40671924726425,4.91998092582813,1.09861228866811,2.39789527279837,5.05624580534831,5.53338948872752,3.97029191355212,2.63905732961526,3.52636052461616,3.36729582998647,2.07944154167984,2.07944154167984,2.13673704325503
425,0,7.46393660446893,5.32300997913841,5.01063529409626,1.94591014905531,0,1.38629436111989,3.40119738166216,1.6094379124341,2.77258872223978,1.09861228866811,1.79175946922805,0.693147180559945,1.38629436111989,1.09861228866811,0.456997246573583
426,0,8.40088406901585,3.91202300542815,3.61091791264422,3.36729582998647,0,0.693147180559945,2.99573227355399,3.85014760171006,3.3322045101752,1.38629436111989,4.04305126783455,2.94443897916644,2.56494935746154,1.6094379124341,0.505637682592457
427,0,7.81035268372429,1.94591014905531,1.38629436111989,2.39789527279837,0,0,1.38629436111989,2.63905732961526,3.17805383034795,1.6094379124341,3.25809653802148,2.63905732961526,1.6094379124341,0,0.603556070888553
428,0,7.40000951716269,2.94443897916644,1.6094379124341,1.6094379124341,0,1.38629436111989,3.2188758248682,4.48863636973214,2.484906649788,0.693147180559945,1.09861228866811,0,1.38629436111989,0,0.524669858814644
429,0,7.20489251020467,2.30258509299405,3.04452243772342,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0.216174706455026
430,0,7.51043055637801,4.14313472639153,4.04305126783455,0.693147180559945,0,0,1.09861228866811,2.19722457733622,1.38629436111989,0,2.89037175789616,1.79175946922805,0.693147180559945,0,0.305642355629052
431,0,7.27724772663148,2.94443897916644,5.91889385427315,0.693147180559945,0,0,2.07944154167984,2.94443897916644,1.38629436111989,0,0,0,0,0.693147180559945,0.348434161626333
432,0,7.49886973397693,2.56494935746154,5.75890177387728,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.237537706644833
433,0,6.85540879860993,4.27666611901606,5.25227342804663,2.30258509299405,0,0,3.3322045101752,4.29045944114839,1.6094379124341,0,1.09861228866811,0,0,0,0.370812952310261
